WAVY_ID:Dado:Timestamp
WAVY04:37.020066,-7.930181:2025-01-01-00-00-00
WAVY01:40.640007,-8.650255:2025-01-01-02-06-20
WAVY01:40.639527,-8.650200:2025-01-01-02-06-25
WAVY01:40.640161,-8.649837:2025-01-01-02-06-30
WAVY01:40.640398,-8.650191:2025-01-01-02-06-35
WAVY04:41.699913,-8.829811:2025-01-01-00-00-00
WAVY04:41.700288,-8.829989:2025-01-01-00-00-05
WAVY04:41.699837,-8.830463:2025-01-01-00-00-10
WAVY04:41.700491,-8.829981:2025-01-01-00-00-15
WAVY04:41.700216,-8.830455:2025-01-01-00-00-20
WAVY01:41.700312,-8.830026:2025-01-01-00-00-00
WAVY01:41.700288,-8.829989:2025-01-01-00-00-05
WAVY01:41.699837,-8.829873:2025-01-01-00-00-10
WAVY01:41.699826,-8.830339:2025-01-01-00-00-15
WAVY01:41.699642,-8.829775:2025-01-01-00-00-20
WAVY04:41.699771,-8.829611:2025-01-01-00-00-25
WAVY04:41.699701,-8.830031:2025-01-01-00-00-30
WAVY04:41.700243,-8.830257:2025-01-01-00-00-35
WAVY04:41.699955,-8.830350:2025-01-01-00-00-40
WAVY04:41.699504,-8.830375:2025-01-01-00-00-45
WAVY01:41.699517,-8.830260:2025-01-01-00-00-25
WAVY01:41.700124,-8.830159:2025-01-01-00-00-30
WAVY01:41.700243,-8.830257:2025-01-01-00-00-35
WAVY01:41.700285,-8.829917:2025-01-01-00-00-40
WAVY01:41.700137,-8.829862:2025-01-01-00-00-45
WAVY04:41.699694,-8.830259:2025-01-01-00-00-50
WAVY04:41.699869,-8.829876:2025-01-01-00-00-55
WAVY04:41.699527,-8.830127:2025-01-01-00-01-00
WAVY04:41.699589,-8.829792:2025-01-01-00-01-05
WAVY04:41.700446,-8.829775:2025-01-01-00-01-10
WAVY01:41.700499,-8.829945:2025-01-01-00-00-50
WAVY01:41.699869,-8.829876:2025-01-01-00-00-55
WAVY01:41.699736,-8.829507:2025-01-01-00-01-00
WAVY01:41.699972,-8.830383:2025-01-01-00-01-05
WAVY01:41.700440,-8.830042:2025-01-01-00-01-10
WAVY04:41.700025,-8.830259:2025-01-01-00-01-15
WAVY04:41.700445,-8.830140:2025-01-01-00-01-20
WAVY04:41.699755,-8.829582:2025-01-01-00-01-25
WAVY04:41.700411,-8.830469:2025-01-01-00-01-30
WAVY04:41.699909,-8.830041:2025-01-01-00-01-35
WAVY01:41.700092,-8.830073:2025-01-01-00-01-15
WAVY01:41.700317,-8.829595:2025-01-01-00-01-20
WAVY01:41.699860,-8.830090:2025-01-01-00-01-25
WAVY01:41.699639,-8.830463:2025-01-01-00-01-30
WAVY01:41.699709,-8.829915:2025-01-01-00-01-35
WAVY01:41.700298,-8.830153:2025-01-01-00-01-40
WAVY01:41.699519,-8.830194:2025-01-01-00-01-45
WAVY01:41.699982,-8.830011:2025-01-01-00-01-50
WAVY01:41.700169,-8.830324:2025-01-01-00-01-55
WAVY01:41.700220,-8.829920:2025-01-01-00-02-00
WAVY04:41.700358,-8.829781:2025-01-01-00-01-40
WAVY04:41.700470,-8.830199:2025-01-01-00-01-45
WAVY04:41.699994,-8.830491:2025-01-01-00-01-50
WAVY04:41.700259,-8.830106:2025-01-01-00-01-55
WAVY04:41.700280,-8.830012:2025-01-01-00-02-00
WAVY04:41.700159,-8.830034:2025-01-01-00-02-05
WAVY04:41.700390,-8.830355:2025-01-01-00-02-10
WAVY04:41.700252,-8.830432:2025-01-01-00-02-15
WAVY04:41.700240,-8.829749:2025-01-01-00-02-20
WAVY04:41.699567,-8.829618:2025-01-01-00-02-25
WAVY01:41.699682,-8.829587:2025-01-01-00-02-05
WAVY01:41.699819,-8.830216:2025-01-01-00-02-10
WAVY01:41.700161,-8.830420:2025-01-01-00-02-15
WAVY01:41.699958,-8.830228:2025-01-01-00-02-20
WAVY01:41.700026,-8.830267:2025-01-01-00-02-25
WAVY01:41.700028,-8.829871:2025-01-01-00-02-30
WAVY01:41.700191,-8.829569:2025-01-01-00-02-35
WAVY01:41.699982,-8.830435:2025-01-01-00-02-40
WAVY01:41.699728,-8.829752:2025-01-01-00-02-45
WAVY01:41.699699,-8.829585:2025-01-01-00-02-50
WAVY04:41.700094,-8.829811:2025-01-01-00-02-30
WAVY04:41.700402,-8.829716:2025-01-01-00-02-35
WAVY04:41.699982,-8.829986:2025-01-01-00-02-40
WAVY04:41.700125,-8.830318:2025-01-01-00-02-45
WAVY04:41.699949,-8.829869:2025-01-01-00-02-50
WAVY04:41.699675,-8.830442:2025-01-01-00-02-55
WAVY04:41.700226,-8.830222:2025-01-01-00-03-00
WAVY04:41.700239,-8.830482:2025-01-01-00-03-05
WAVY04:41.699928,-8.829806:2025-01-01-00-03-10
WAVY04:41.700280,-8.830050:2025-01-01-00-03-15
WAVY01:41.700076,-8.830190:2025-01-01-00-02-55
WAVY01:41.699696,-8.829583:2025-01-01-00-03-00
WAVY01:41.700361,-8.829693:2025-01-01-00-03-05
WAVY01:41.699833,-8.829635:2025-01-01-00-03-10
WAVY01:41.699839,-8.830045:2025-01-01-00-03-15
WAVY04:41.699761,-8.829612:2025-01-01-00-03-20
WAVY04:41.699573,-8.830432:2025-01-01-00-03-25
WAVY04:41.699983,-8.830385:2025-01-01-00-03-30
WAVY04:41.699980,-8.830075:2025-01-01-00-03-35
WAVY04:41.700338,-8.830274:2025-01-01-00-03-40
WAVY01:41.700148,-8.830379:2025-01-01-00-03-20
WAVY01:41.700319,-8.829525:2025-01-01-00-03-25
WAVY01:41.699516,-8.829674:2025-01-01-00-03-30
WAVY01:41.700280,-8.829598:2025-01-01-00-03-35
WAVY01:41.700310,-8.830272:2025-01-01-00-03-40
WAVY04:41.700316,-8.829868:2025-01-01-00-03-45
WAVY04:41.699789,-8.829911:2025-01-01-00-03-50
WAVY04:41.700452,-8.829863:2025-01-01-00-03-55
WAVY04:41.699542,-8.829778:2025-01-01-00-04-00
WAVY04:41.700307,-8.829924:2025-01-01-00-04-05
WAVY01:41.699667,-8.830086:2025-01-01-00-03-45
WAVY01:41.700133,-8.829662:2025-01-01-00-03-50
WAVY01:41.699887,-8.829926:2025-01-01-00-03-55
WAVY01:41.700183,-8.830365:2025-01-01-00-04-00
WAVY01:41.699679,-8.830442:2025-01-01-00-04-05
WAVY04:41.700009,-8.830078:2025-01-01-00-04-10
WAVY04:41.700334,-8.830022:2025-01-01-00-04-15
WAVY04:41.699824,-8.829826:2025-01-01-00-04-20
WAVY04:41.700149,-8.830345:2025-01-01-00-04-25
WAVY04:41.700198,-8.830223:2025-01-01-00-04-30
WAVY01:41.700156,-8.830322:2025-01-01-00-04-10
WAVY01:41.699712,-8.830018:2025-01-01-00-04-15
WAVY01:41.699529,-8.830298:2025-01-01-00-04-20
WAVY01:41.700149,-8.830345:2025-01-01-00-04-25
WAVY01:41.699948,-8.830042:2025-01-01-00-04-30
WAVY04:41.699738,-8.829595:2025-01-01-00-04-35
WAVY04:41.700121,-8.829573:2025-01-01-00-04-40
WAVY04:41.699815,-8.829674:2025-01-01-00-04-45
WAVY04:41.699718,-8.829564:2025-01-01-00-04-50
WAVY04:41.699503,-8.830204:2025-01-01-00-04-55
WAVY01:41.700315,-8.829649:2025-01-01-00-04-35
WAVY01:41.700471,-8.830039:2025-01-01-00-04-40
WAVY01:41.699990,-8.829926:2025-01-01-00-04-45
WAVY01:41.700055,-8.830145:2025-01-01-00-04-50
WAVY01:41.699826,-8.830482:2025-01-01-00-04-55
WAVY01:41.699725,-8.830396:2025-01-01-00-05-00
WAVY01:41.699627,-8.830461:2025-01-01-00-05-05
WAVY01:41.699740,-8.829513:2025-01-01-00-05-10
WAVY01:41.700199,-8.829559:2025-01-01-00-05-15
WAVY01:41.699706,-8.830291:2025-01-01-00-05-20
WAVY04:41.700246,-8.829705:2025-01-01-00-05-00
WAVY04:41.700236,-8.830454:2025-01-01-00-05-05
WAVY04:41.700407,-8.830499:2025-01-01-00-05-10
WAVY04:41.700219,-8.829667:2025-01-01-00-05-15
WAVY04:41.700147,-8.830170:2025-01-01-00-05-20
WAVY04:41.699587,-8.830117:2025-01-01-00-05-25
WAVY04:41.699979,-8.830214:2025-01-01-00-05-30
WAVY04:41.699886,-8.829655:2025-01-01-00-05-35
WAVY04:41.700165,-8.830048:2025-01-01-00-05-40
WAVY04:41.700142,-8.830169:2025-01-01-00-05-45
WAVY01:41.700378,-8.830085:2025-01-01-00-05-25
WAVY01:41.699767,-8.830135:2025-01-01-00-05-30
WAVY01:41.699701,-8.830388:2025-01-01-00-05-35
WAVY01:41.700020,-8.830170:2025-01-01-00-05-40
WAVY01:41.700142,-8.830211:2025-01-01-00-05-45
WAVY04:41.699525,-8.829541:2025-01-01-00-05-50
WAVY04:41.700367,-8.829705:2025-01-01-00-05-55
WAVY04:41.699710,-8.830452:2025-01-01-00-06-00
WAVY04:41.700137,-8.830099:2025-01-01-00-06-05
WAVY04:41.699549,-8.830067:2025-01-01-00-06-10
WAVY01:41.700397,-8.829640:2025-01-01-00-05-50
WAVY01:41.700409,-8.830244:2025-01-01-00-05-55
WAVY01:41.700017,-8.830315:2025-01-01-00-06-00
WAVY01:41.700215,-8.829739:2025-01-01-00-06-05
WAVY01:41.700118,-8.830405:2025-01-01-00-06-10
WAVY01:41.700201,-8.830264:2025-01-01-00-06-15
WAVY01:41.699770,-8.830435:2025-01-01-00-06-20
WAVY01:41.699501,-8.830492:2025-01-01-00-06-25
WAVY01:41.699523,-8.830341:2025-01-01-00-06-30
WAVY01:41.700403,-8.830116:2025-01-01-00-06-35
WAVY04:41.699691,-8.829500:2025-01-01-00-06-15
WAVY04:41.699965,-8.829886:2025-01-01-00-06-20
WAVY04:41.699727,-8.829515:2025-01-01-00-06-25
WAVY04:41.700002,-8.829701:2025-01-01-00-06-30
WAVY04:41.700322,-8.830497:2025-01-01-00-06-35
WAVY04:41.699794,-8.829905:2025-01-01-00-06-40
WAVY04:41.700214,-8.829713:2025-01-01-00-06-45
WAVY04:41.699547,-8.830212:2025-01-01-00-06-50
WAVY04:41.700058,-8.829798:2025-01-01-00-06-55
WAVY04:41.700387,-8.829505:2025-01-01-00-07-00
WAVY01:41.699854,-8.829745:2025-01-01-00-06-40
WAVY01:41.699936,-8.829786:2025-01-01-00-06-45
WAVY01:41.700202,-8.830295:2025-01-01-00-06-50
WAVY01:41.699960,-8.829903:2025-01-01-00-06-55
WAVY01:41.700176,-8.829722:2025-01-01-00-07-00
WAVY01:41.699535,-8.829882:2025-01-01-00-07-05
WAVY01:41.699968,-8.830181:2025-01-01-00-07-10
WAVY01:41.700317,-8.829540:2025-01-01-00-07-15
WAVY01:41.699541,-8.829994:2025-01-01-00-07-20
WAVY01:41.699709,-8.830118:2025-01-01-00-07-25
WAVY04:41.699672,-8.830312:2025-01-01-00-07-05
WAVY04:41.699592,-8.829821:2025-01-01-00-07-10
WAVY04:41.700317,-8.829540:2025-01-01-00-07-15
WAVY04:41.700168,-8.830354:2025-01-01-00-07-20
WAVY04:41.699525,-8.829823:2025-01-01-00-07-25
WAVY04:41.699751,-8.829854:2025-01-01-00-07-30
WAVY04:41.700438,-8.829925:2025-01-01-00-07-35
WAVY04:41.700036,-8.829635:2025-01-01-00-07-40
WAVY04:41.700104,-8.830325:2025-01-01-00-07-45
WAVY04:41.700214,-8.829757:2025-01-01-00-07-50
WAVY01:41.699549,-8.830075:2025-01-01-00-07-30
WAVY01:41.700115,-8.829678:2025-01-01-00-07-35
WAVY01:41.699820,-8.830032:2025-01-01-00-07-40
WAVY01:41.700051,-8.829534:2025-01-01-00-07-45
WAVY01:41.700214,-8.829757:2025-01-01-00-07-50
WAVY04:41.700497,-8.829976:2025-01-01-00-07-55
WAVY04:41.700044,-8.829684:2025-01-01-00-08-00
WAVY04:41.699809,-8.830291:2025-01-01-00-08-05
WAVY04:41.700261,-8.830222:2025-01-01-00-08-10
WAVY04:41.700457,-8.829533:2025-01-01-00-08-15
WAVY01:41.700497,-8.829976:2025-01-01-00-07-55
WAVY01:41.699832,-8.830112:2025-01-01-00-08-00
WAVY01:41.699936,-8.830409:2025-01-01-00-08-05
WAVY01:41.700230,-8.829684:2025-01-01-00-08-10
WAVY01:41.699741,-8.829540:2025-01-01-00-08-15
WAVY01:41.700042,-8.829586:2025-01-01-00-08-20
WAVY01:41.699578,-8.830257:2025-01-01-00-08-25
WAVY01:41.700100,-8.830139:2025-01-01-00-08-30
WAVY01:41.699543,-8.830121:2025-01-01-00-08-35
WAVY01:41.699681,-8.830181:2025-01-01-00-08-40
WAVY04:41.700231,-8.830026:2025-01-01-00-08-20
WAVY04:41.700197,-8.830472:2025-01-01-00-08-25
WAVY04:41.700077,-8.829894:2025-01-01-00-08-30
WAVY04:41.700480,-8.829506:2025-01-01-00-08-35
WAVY04:41.700063,-8.829571:2025-01-01-00-08-40
WAVY01:41.699535,-8.830025:2025-01-01-00-08-45
WAVY01:41.699821,-8.830026:2025-01-01-00-08-50
WAVY01:41.699706,-8.830367:2025-01-01-00-08-55
WAVY01:41.700276,-8.830391:2025-01-01-00-09-00
WAVY01:41.699582,-8.829948:2025-01-01-00-09-05
WAVY04:41.700394,-8.829537:2025-01-01-00-08-45
WAVY04:41.699940,-8.829580:2025-01-01-00-08-50
WAVY04:41.699755,-8.829957:2025-01-01-00-08-55
WAVY04:41.700417,-8.829865:2025-01-01-00-09-00
WAVY04:41.699582,-8.829948:2025-01-01-00-09-05
WAVY04:41.699537,-8.830222:2025-01-01-00-09-10
WAVY04:41.699872,-8.830382:2025-01-01-00-09-15
WAVY04:41.699928,-8.830097:2025-01-01-00-09-20
WAVY04:41.699873,-8.830229:2025-01-01-00-09-25
WAVY04:41.699887,-8.830050:2025-01-01-00-09-30
WAVY01:41.699532,-8.829666:2025-01-01-00-09-10
WAVY01:41.700324,-8.829559:2025-01-01-00-09-15
WAVY01:41.699928,-8.830097:2025-01-01-00-09-20
WAVY01:41.699972,-8.830067:2025-01-01-00-09-25
WAVY01:41.699887,-8.829722:2025-01-01-00-09-30
WAVY04:41.699964,-8.829574:2025-01-01-00-09-35
WAVY04:41.700487,-8.830495:2025-01-01-00-09-40
WAVY04:41.699652,-8.830327:2025-01-01-00-09-45
WAVY04:41.699640,-8.829709:2025-01-01-00-09-50
WAVY04:41.699531,-8.829862:2025-01-01-00-09-55
WAVY01:41.699801,-8.829924:2025-01-01-00-09-35
WAVY01:41.699770,-8.829646:2025-01-01-00-09-40
WAVY01:41.700364,-8.830387:2025-01-01-00-09-45
WAVY01:41.699998,-8.829769:2025-01-01-00-09-50
WAVY01:41.700448,-8.829790:2025-01-01-00-09-55
WAVY01:41.700032,-8.830439:2025-01-01-00-10-00
WAVY01:41.700149,-8.829568:2025-01-01-00-10-05
WAVY01:41.700390,-8.829537:2025-01-01-00-10-10
WAVY01:41.699946,-8.829583:2025-01-01-00-10-15
WAVY01:41.699993,-8.829551:2025-01-01-00-10-20
WAVY04:41.699739,-8.829743:2025-01-01-00-10-00
WAVY04:41.699701,-8.830184:2025-01-01-00-10-05
WAVY04:41.699584,-8.830083:2025-01-01-00-10-10
WAVY04:41.699547,-8.829525:2025-01-01-00-10-15
WAVY04:41.699842,-8.829910:2025-01-01-00-10-20
WAVY04:41.699553,-8.829632:2025-01-01-00-10-25
WAVY04:41.699646,-8.830012:2025-01-01-00-10-30
WAVY04:41.699830,-8.830099:2025-01-01-00-10-35
WAVY04:41.700200,-8.829753:2025-01-01-00-10-40
WAVY04:41.699878,-8.830014:2025-01-01-00-10-45
WAVY01:41.699838,-8.829633:2025-01-01-00-10-25
WAVY01:41.700488,-8.830187:2025-01-01-00-10-30
WAVY01:41.699784,-8.829978:2025-01-01-00-10-35
WAVY01:41.699940,-8.830344:2025-01-01-00-10-40
WAVY01:41.699940,-8.829818:2025-01-01-00-10-45
WAVY01:41.700212,-8.829623:2025-01-01-00-10-50
WAVY01:41.700038,-8.830013:2025-01-01-00-10-55
WAVY01:41.700286,-8.830031:2025-01-01-00-11-00
WAVY01:41.700194,-8.829528:2025-01-01-00-11-05
WAVY01:41.699781,-8.829528:2025-01-01-00-11-10
WAVY04:41.700212,-8.829623:2025-01-01-00-10-50
WAVY04:41.700375,-8.830454:2025-01-01-00-10-55
WAVY04:41.699556,-8.829537:2025-01-01-00-11-00
WAVY04:41.699609,-8.830325:2025-01-01-00-11-05
WAVY04:41.699781,-8.829528:2025-01-01-00-11-10
WAVY04:41.700166,-8.830227:2025-01-01-00-11-15
WAVY04:41.700496,-8.829671:2025-01-01-00-11-20
WAVY04:41.699861,-8.829910:2025-01-01-00-11-25
WAVY04:41.700296,-8.830248:2025-01-01-00-11-30
WAVY04:41.700339,-8.830127:2025-01-01-00-11-35
WAVY01:41.700089,-8.829557:2025-01-01-00-11-15
WAVY01:41.700496,-8.829954:2025-01-01-00-11-20
WAVY01:41.700429,-8.830075:2025-01-01-00-11-25
WAVY01:41.699694,-8.830399:2025-01-01-00-11-30
WAVY01:41.700122,-8.830203:2025-01-01-00-11-35
WAVY04:41.700377,-8.829821:2025-01-01-00-11-40
WAVY04:41.700474,-8.829735:2025-01-01-00-11-45
WAVY04:41.700147,-8.830086:2025-01-01-00-11-50
WAVY04:41.699706,-8.829709:2025-01-01-00-11-55
WAVY04:41.700192,-8.829655:2025-01-01-00-12-00
WAVY01:41.699585,-8.829969:2025-01-01-00-11-40
WAVY01:41.700039,-8.830493:2025-01-01-00-11-45
WAVY01:41.699920,-8.830247:2025-01-01-00-11-50
WAVY01:41.699706,-8.829709:2025-01-01-00-11-55
WAVY01:41.699888,-8.829834:2025-01-01-00-12-00
WAVY01:41.700019,-8.829768:2025-01-01-00-12-05
WAVY01:41.699912,-8.830044:2025-01-01-00-12-10
WAVY01:41.699598,-8.830091:2025-01-01-00-12-15
WAVY01:41.700218,-8.830110:2025-01-01-00-12-20
WAVY01:41.700382,-8.829631:2025-01-01-00-12-25
WAVY04:41.700429,-8.830216:2025-01-01-00-12-05
WAVY04:41.699793,-8.829837:2025-01-01-00-12-10
WAVY04:41.699959,-8.829641:2025-01-01-00-12-15
WAVY04:41.699894,-8.829865:2025-01-01-00-12-20
WAVY04:41.700246,-8.829887:2025-01-01-00-12-25
WAVY01:41.700160,-8.829836:2025-01-01-00-12-30
WAVY01:41.700374,-8.829598:2025-01-01-00-12-35
WAVY01:41.699653,-8.830283:2025-01-01-00-12-40
WAVY01:41.699820,-8.829627:2025-01-01-00-12-45
WAVY01:41.700085,-8.830161:2025-01-01-00-12-50
WAVY04:41.699561,-8.829647:2025-01-01-00-12-30
WAVY04:41.700323,-8.830165:2025-01-01-00-12-35
WAVY04:41.700399,-8.830357:2025-01-01-00-12-40
WAVY04:41.699593,-8.829659:2025-01-01-00-12-45
WAVY04:41.700115,-8.829666:2025-01-01-00-12-50
WAVY04:41.700403,-8.829828:2025-01-01-00-12-55
WAVY04:41.699561,-8.829937:2025-01-01-00-13-00
WAVY04:41.700246,-8.830204:2025-01-01-00-13-05
WAVY04:41.699585,-8.829668:2025-01-01-00-13-10
WAVY04:41.700475,-8.830317:2025-01-01-00-13-15
WAVY01:41.699623,-8.829605:2025-01-01-00-12-55
WAVY01:41.700287,-8.829904:2025-01-01-00-13-00
WAVY01:41.700180,-8.830390:2025-01-01-00-13-05
WAVY01:41.699585,-8.829668:2025-01-01-00-13-10
WAVY01:41.699903,-8.829535:2025-01-01-00-13-15
WAVY01:41.699842,-8.830101:2025-01-01-00-13-20
WAVY01:41.699799,-8.830138:2025-01-01-00-13-25
WAVY01:41.699823,-8.830049:2025-01-01-00-13-30
WAVY01:41.700320,-8.829873:2025-01-01-00-13-35
WAVY01:41.699625,-8.829988:2025-01-01-00-13-40
WAVY04:41.700458,-8.830299:2025-01-01-00-13-20
WAVY04:41.700344,-8.829538:2025-01-01-00-13-25
WAVY04:41.699797,-8.830073:2025-01-01-00-13-30
WAVY04:41.699857,-8.829809:2025-01-01-00-13-35
WAVY04:41.699674,-8.829898:2025-01-01-00-13-40
WAVY01:41.700283,-8.829759:2025-01-01-00-13-45
WAVY01:41.699560,-8.829513:2025-01-01-00-13-50
WAVY01:41.699862,-8.829666:2025-01-01-00-13-55
WAVY01:41.699875,-8.830390:2025-01-01-00-14-00
WAVY01:41.700193,-8.830091:2025-01-01-00-14-05
WAVY04:41.700314,-8.830178:2025-01-01-00-13-45
WAVY04:41.700102,-8.829863:2025-01-01-00-13-50
WAVY04:41.699771,-8.830430:2025-01-01-00-13-55
WAVY04:41.699802,-8.829844:2025-01-01-00-14-00
WAVY04:41.699794,-8.830371:2025-01-01-00-14-05
WAVY04:41.699677,-8.830451:2025-01-01-00-14-10
WAVY04:41.700462,-8.830476:2025-01-01-00-14-15
WAVY04:41.699619,-8.830174:2025-01-01-00-14-20
WAVY04:41.699512,-8.829654:2025-01-01-00-14-25
WAVY04:41.699894,-8.830148:2025-01-01-00-14-30
WAVY01:41.700359,-8.829990:2025-01-01-00-14-10
WAVY01:41.700462,-8.830476:2025-01-01-00-14-15
WAVY01:41.700053,-8.829743:2025-01-01-00-14-20
WAVY01:41.699952,-8.830284:2025-01-01-00-14-25
WAVY01:41.700045,-8.829713:2025-01-01-00-14-30
WAVY04:41.699935,-8.829726:2025-01-01-00-14-35
WAVY04:41.699590,-8.829933:2025-01-01-00-14-40
WAVY04:41.699788,-8.829675:2025-01-01-00-14-45
WAVY04:41.699831,-8.830220:2025-01-01-00-14-50
WAVY04:41.699699,-8.830223:2025-01-01-00-14-55
WAVY01:41.699928,-8.829678:2025-01-01-00-14-35
WAVY01:41.700151,-8.829854:2025-01-01-00-14-40
WAVY01:41.700440,-8.829880:2025-01-01-00-14-45
WAVY01:41.699972,-8.830079:2025-01-01-00-14-50
WAVY01:41.700050,-8.829670:2025-01-01-00-14-55
WAVY01:41.699880,-8.830069:2025-01-01-00-15-00
WAVY01:41.699600,-8.829727:2025-01-01-00-15-05
WAVY01:41.699873,-8.830195:2025-01-01-00-15-10
WAVY01:41.700428,-8.829937:2025-01-01-00-15-15
WAVY01:41.700102,-8.830090:2025-01-01-00-15-20
WAVY04:41.700065,-8.829715:2025-01-01-00-15-00
WAVY04:41.699600,-8.829727:2025-01-01-00-15-05
WAVY04:41.700382,-8.829527:2025-01-01-00-15-10
WAVY04:41.700321,-8.830245:2025-01-01-00-15-15
WAVY04:41.700042,-8.829884:2025-01-01-00-15-20
WAVY01:41.700031,-8.830153:2025-01-01-00-15-25
WAVY01:41.699725,-8.830341:2025-01-01-00-15-30
WAVY01:41.699791,-8.829615:2025-01-01-00-15-35
WAVY01:41.699501,-8.830178:2025-01-01-00-15-40
WAVY01:41.700124,-8.829694:2025-01-01-00-15-45
WAVY04:41.699542,-8.829973:2025-01-01-00-15-25
WAVY04:41.700399,-8.830247:2025-01-01-00-15-30
WAVY04:41.700060,-8.829557:2025-01-01-00-15-35
WAVY04:41.700133,-8.829941:2025-01-01-00-15-40
WAVY04:41.699565,-8.830228:2025-01-01-00-15-45
WAVY01:41.699641,-8.830489:2025-01-01-00-15-50
WAVY01:41.699874,-8.829711:2025-01-01-00-15-55
WAVY01:41.700126,-8.830446:2025-01-01-00-16-00
WAVY01:41.700189,-8.829811:2025-01-01-00-16-05
WAVY01:41.699946,-8.830358:2025-01-01-00-16-10
WAVY04:41.699562,-8.829620:2025-01-01-00-15-50
WAVY04:41.700280,-8.829862:2025-01-01-00-15-55
WAVY04:41.700176,-8.829942:2025-01-01-00-16-00
WAVY04:41.699548,-8.830150:2025-01-01-00-16-05
WAVY04:41.699857,-8.829623:2025-01-01-00-16-10
WAVY01:41.699898,-8.829745:2025-01-01-00-16-15
WAVY01:41.700477,-8.829978:2025-01-01-00-16-20
WAVY01:41.700129,-8.829698:2025-01-01-00-16-25
WAVY01:41.699716,-8.829564:2025-01-01-00-16-30
WAVY01:41.699936,-8.830019:2025-01-01-00-16-35
WAVY04:41.699605,-8.830263:2025-01-01-00-16-15
WAVY04:41.699526,-8.830232:2025-01-01-00-16-20
WAVY04:41.699649,-8.830496:2025-01-01-00-16-25
WAVY04:41.700485,-8.830065:2025-01-01-00-16-30
WAVY04:41.699925,-8.830068:2025-01-01-00-16-35
WAVY01:41.700077,-8.830416:2025-01-01-00-16-40
WAVY01:41.699642,-8.829501:2025-01-01-00-16-45
WAVY01:41.700401,-8.829793:2025-01-01-00-16-50
WAVY01:41.700179,-8.829541:2025-01-01-00-16-55
WAVY01:41.700431,-8.830039:2025-01-01-00-17-00
WAVY04:41.699558,-8.830260:2025-01-01-00-16-40
WAVY04:41.700336,-8.829596:2025-01-01-00-16-45
WAVY04:41.699832,-8.830328:2025-01-01-00-16-50
WAVY04:41.700179,-8.829541:2025-01-01-00-16-55
WAVY04:41.699699,-8.830082:2025-01-01-00-17-00
WAVY01:41.700123,-8.829647:2025-01-01-00-17-05
WAVY01:41.700017,-8.830294:2025-01-01-00-17-10
WAVY01:41.699701,-8.830483:2025-01-01-00-17-15
WAVY01:41.699534,-8.829805:2025-01-01-00-17-20
WAVY01:41.699593,-8.830328:2025-01-01-00-17-25
WAVY04:41.699550,-8.830499:2025-01-01-00-17-05
WAVY04:41.700123,-8.830330:2025-01-01-00-17-10
WAVY04:41.699758,-8.829973:2025-01-01-00-17-15
WAVY04:41.700228,-8.830144:2025-01-01-00-17-20
WAVY04:41.699738,-8.830240:2025-01-01-00-17-25
WAVY04:41.699682,-8.830370:2025-01-01-00-17-30
WAVY04:41.699615,-8.830491:2025-01-01-00-17-35
WAVY04:41.700413,-8.830145:2025-01-01-00-17-40
WAVY04:41.699889,-8.829764:2025-01-01-00-17-45
WAVY04:41.699804,-8.829864:2025-01-01-00-17-50
WAVY01:41.699682,-8.830370:2025-01-01-00-17-30
WAVY01:41.699551,-8.830327:2025-01-01-00-17-35
WAVY01:41.699698,-8.830029:2025-01-01-00-17-40
WAVY01:41.699518,-8.830220:2025-01-01-00-17-45
WAVY01:41.699804,-8.829864:2025-01-01-00-17-50
WAVY01:41.699672,-8.830056:2025-01-01-00-17-55
WAVY01:41.699852,-8.830072:2025-01-01-00-18-00
WAVY01:41.699946,-8.829635:2025-01-01-00-18-05
WAVY01:41.700109,-8.830120:2025-01-01-00-18-10
WAVY01:41.699806,-8.829550:2025-01-01-00-18-15
WAVY04:41.699672,-8.830122:2025-01-01-00-17-55
WAVY04:41.700271,-8.830040:2025-01-01-00-18-00
WAVY04:41.700128,-8.830261:2025-01-01-00-18-05
WAVY04:41.699878,-8.829763:2025-01-01-00-18-10
WAVY04:41.699806,-8.829550:2025-01-01-00-18-15
WAVY01:41.700180,-8.829988:2025-01-01-00-18-20
WAVY01:41.700237,-8.829637:2025-01-01-00-18-25
WAVY01:41.699574,-8.829800:2025-01-01-00-18-30
WAVY01:41.699906,-8.830298:2025-01-01-00-18-35
WAVY01:41.699688,-8.829957:2025-01-01-00-18-40
WAVY04:41.700380,-8.829548:2025-01-01-00-18-20
WAVY04:41.700343,-8.830024:2025-01-01-00-18-25
WAVY04:41.699581,-8.829631:2025-01-01-00-18-30
WAVY04:41.700359,-8.830166:2025-01-01-00-18-35
WAVY04:41.700467,-8.830432:2025-01-01-00-18-40
WAVY04:41.699964,-8.830404:2025-01-01-00-18-45
WAVY04:41.699928,-8.829792:2025-01-01-00-18-50
WAVY04:41.700275,-8.830058:2025-01-01-00-18-55
WAVY04:41.700172,-8.829685:2025-01-01-00-19-00
WAVY04:41.699830,-8.829996:2025-01-01-00-19-05
WAVY01:41.699711,-8.830295:2025-01-01-00-18-45
WAVY01:41.699745,-8.829516:2025-01-01-00-18-50
WAVY01:41.699511,-8.829751:2025-01-01-00-18-55
WAVY01:41.700020,-8.830068:2025-01-01-00-19-00
WAVY01:41.699745,-8.830022:2025-01-01-00-19-05
WAVY01:41.699722,-8.829945:2025-01-01-00-19-10
